;                                | 49                               | TK_SEM                           | NaN                              | <assignmentStmt>                 | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
while                            | 50                               | TK_WHILE                         | NaN                              | <iterativeStmt>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <iterativeStmt>                 
(                                | 50                               | TK_OP                            | NaN                              | <iterativeStmt>                  | Yes             | ------                          
b5                               | 50                               | TK_ID                            | NaN                              | <var>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <booleanExpression>              | No              | <var>                           
------                           | -1                               | ------                           | NaN                              | <iterativeStmt>                  | No              | <booleanExpression>             
<=                               | 0                                | TK_LE                            | NaN                              | <relationalOp>                   | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <booleanExpression>              | No              | <relationalOp>                  
d5cb34567                        | 50                               | TK_ID                            | NaN                              | <var>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <booleanExpression>              | No              | <var>                           
)                                | 50                               | TK_CL                            | NaN                              | <iterativeStmt>                  | Yes             | ------                          
[                                | 51                               | TK_SQL                           | NaN                              | <outputParameters>               | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <funCallStmt>                    | No              | <outputParameters>              
d4                               | 51                               | TK_ID                            | NaN                              | <idList>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <outputParameters>               | No              | <idList>                        
------                           | -1                               | eps                              | NaN                              | <more_ids>                       | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <idList>                         | No              | <more_ids>                      
]                                | 51                               | TK_SQR                           | NaN                              | <outputParameters>               | Yes             | ------                          
<---                             | 51                               | TK_ASSIGNOP                      | NaN                              | <outputParameters>               | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <funCallStmt>                   
call                             | 51                               | TK_CALL                          | NaN                              | <funCallStmt>                    | Yes             | ------                          
_readMarks                       | 51                               | TK_FUNID                         | NaN                              | <funCallStmt>                    | Yes             | ------                          
with                             | 51                               | TK_WITH                          | NaN                              | <funCallStmt>                    | Yes             | ------                          
parameters                       | 51                               | TK_PARAMETERS                    | NaN                              | <funCallStmt>                    | Yes             | ------                          
[                                | 51                               | TK_SQL                           | NaN                              | <inputParameters>                | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <funCallStmt>                    | No              | <inputParameters>               
b5                               | 51                               | TK_ID                            | NaN                              | <idList>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <inputParameters>                | No              | <idList>                        
------                           | -1                               | eps                              | NaN                              | <more_ids>                       | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <idList>                         | No              | <more_ids>                      
]                                | 51                               | TK_SQR                           | NaN                              | <inputParameters>                | Yes             | ------                          
;                                | 51                               | TK_SEM                           | NaN                              | <funCallStmt>                    | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <iterativeStmt>                  | No              | <stmt>                          
b5c6                             | 52                               | TK_ID                            | NaN                              | <singleOrRecId>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <assignmentStmt>                 | No              | <singleOrRecId>                 
------                           | -1                               | eps                              | NaN                              | <new_24>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <singleOrRecId>                  | No              | <new_24>                        
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <assignmentStmt>                
<---                             | 52                               | TK_ASSIGNOP                      | NaN                              | <assignmentStmt>                 | Yes             | ------                          
b5c6                             | 52                               | TK_ID                            | NaN                              | <all>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <factor>                         | No              | <all>                           
------                           | -1                               | eps                              | NaN                              | <B>                              | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <all>                            | No              | <B>                             
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <factor>                        
------                           | -1                               | ------                           | NaN                              | <arithmeticExpression>           | No              | <term>                          
------                           | -1                               | eps                              | NaN                              | <termPrime>                      | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <termPrime>                     
------                           | -1                               | ------                           | NaN                              | <assignmentStmt>                 | No              | <arithmeticExpression>          
+                                | 52                               | TK_PLUS                          | NaN                              | <lowPrecedenceOperators>         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <expPrime>                       | No              | <lowPrecedenceOperators>        
------                           | -1                               | ------                           | NaN                              | <arithmeticExpression>           | No              | <expPrime>                      
d4                               | 52                               | TK_ID                            | NaN                              | <all>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <factor>                         | No              | <all>                           
------                           | -1                               | eps                              | NaN                              | <B>                              | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <all>                            | No              | <B>                             
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <factor>                        
------                           | -1                               | ------                           | NaN                              | <expPrime>                       | No              | <term>                          
------                           | -1                               | eps                              | NaN                              | <termPrime>                      | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <termPrime>                     
------                           | -1                               | eps                              | NaN                              | <expPrime>                       | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <expPrime>                       | No              | <expPrime>                      
;                                | 52                               | TK_SEM                           | NaN                              | <assignmentStmt>                 | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <iterativeStmt>                  | No              | <otherStmts>                    
b5                               | 54                               | TK_ID                            | NaN                              | <singleOrRecId>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <assignmentStmt>                 | No              | <singleOrRecId>                 
------                           | -1                               | eps                              | NaN                              | <new_24>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <singleOrRecId>                  | No              | <new_24>                        
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <assignmentStmt>                
<---                             | 54                               | TK_ASSIGNOP                      | NaN                              | <assignmentStmt>                 | Yes             | ------                          
b5                               | 54                               | TK_ID                            | NaN                              | <all>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <factor>                         | No              | <all>                           
------                           | -1                               | eps                              | NaN                              | <B>                              | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <all>                            | No              | <B>                             
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <factor>                        
------                           | -1                               | ------                           | NaN                              | <arithmeticExpression>           | No              | <term>                          
------                           | -1                               | eps                              | NaN                              | <termPrime>                      | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <termPrime>                     
------                           | -1                               | ------                           | NaN                              | <assignmentStmt>                 | No              | <arithmeticExpression>          
+                                | 54                               | TK_PLUS                          | NaN                              | <lowPrecedenceOperators>         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <expPrime>                       | No              | <lowPrecedenceOperators>        
------                           | -1                               | ------                           | NaN                              | <arithmeticExpression>           | No              | <expPrime>                      
1                                | 54                               | TK_NUM                           | 1                                | <all>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <factor>                         | No              | <all>                           
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <factor>                        
------                           | -1                               | ------                           | NaN                              | <expPrime>                       | No              | <term>                          
------                           | -1                               | eps                              | NaN                              | <termPrime>                      | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <termPrime>                     
------                           | -1                               | eps                              | NaN                              | <expPrime>                       | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <expPrime>                       | No              | <expPrime>                      
;                                | 54                               | TK_SEM                           | NaN                              | <assignmentStmt>                 | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
------                           | -1                               | eps                              | NaN                              | <otherStmts>                     | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
endwhile                         | 55                               | TK_ENDWHILE                      | NaN                              | <iterativeStmt>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
d4                               | 56                               | TK_ID                            | NaN                              | <singleOrRecId>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <assignmentStmt>                 | No              | <singleOrRecId>                 
------                           | -1                               | eps                              | NaN                              | <new_24>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <singleOrRecId>                  | No              | <new_24>                        
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <assignmentStmt>                
<---                             | 56                               | TK_ASSIGNOP                      | NaN                              | <assignmentStmt>                 | Yes             | ------                          
b5c6                             | 56                               | TK_ID                            | NaN                              | <all>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <factor>                         | No              | <all>                           
------                           | -1                               | eps                              | NaN                              | <B>                              | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <all>                            | No              | <B>                             
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <factor>                        
------                           | -1                               | ------                           | NaN                              | <arithmeticExpression>           | No              | <term>                          
/                                | 56                               | TK_DIV                           | NaN                              | <highPrecedenceOperators>        | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <termPrime>                      | No              | <highPrecedenceOperators>       
------                           | -1                               | ------                           | NaN                              | <term>                           | No              | <termPrime>                     
d5cb34567                        | 56                               | TK_ID                            | NaN                              | <all>                            | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <factor>                         | No              | <all>                           
------                           | -1                               | eps                              | NaN                              | <B>                              | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <all>                            | No              | <B>                             
------                           | -1                               | ------                           | NaN                              | <termPrime>                      | No              | <factor>                        
------                           | -1                               | eps                              | NaN                              | <termPrime>                      | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <termPrime>                      | No              | <termPrime>                     
------                           | -1                               | ------                           | NaN                              | <assignmentStmt>                 | No              | <arithmeticExpression>          
------                           | -1                               | eps                              | NaN                              | <expPrime>                       | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <arithmeticExpression>           | No              | <expPrime>                      
;                                | 56                               | TK_SEM                           | NaN                              | <assignmentStmt>                 | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
write                            | 57                               | TK_WRITE                         | NaN                              | <ioStmt>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <ioStmt>                        
(                                | 57                               | TK_OP                            | NaN                              | <ioStmt>                         | Yes             | ------                          
d4                               | 57                               | TK_ID                            | NaN                              | <singleOrRecId>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <ioStmt>                         | No              | <singleOrRecId>                 
.                                | 57                               | TK_DOT                           | NaN                              | <new_24>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <singleOrRecId>                  | No              | <new_24>                        
maths                            | 57                               | TK_FIELDID                       | NaN                              | <new_24>                         | Yes             | ------                          
)                                | 57                               | TK_CL                            | NaN                              | <ioStmt>                         | Yes             | ------                          
;                                | 57                               | TK_SEM                           | NaN                              | <ioStmt>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
write                            | 58                               | TK_WRITE                         | NaN                              | <ioStmt>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <ioStmt>                        
(                                | 58                               | TK_OP                            | NaN                              | <ioStmt>                         | Yes             | ------                          
d4                               | 58                               | TK_ID                            | NaN                              | <singleOrRecId>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <ioStmt>                         | No              | <singleOrRecId>                 
.                                | 58                               | TK_DOT                           | NaN                              | <new_24>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <singleOrRecId>                  | No              | <new_24>                        
physics                          | 58                               | TK_FIELDID                       | NaN                              | <new_24>                         | Yes             | ------                          
)                                | 58                               | TK_CL                            | NaN                              | <ioStmt>                         | Yes             | ------                          
;                                | 58                               | TK_SEM                           | NaN                              | <ioStmt>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
write                            | 59                               | TK_WRITE                         | NaN                              | <ioStmt>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <stmt>                           | No              | <ioStmt>                        
(                                | 59                               | TK_OP                            | NaN                              | <ioStmt>                         | Yes             | ------                          
d4                               | 59                               | TK_ID                            | NaN                              | <singleOrRecId>                  | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <ioStmt>                         | No              | <singleOrRecId>                 
.                                | 59                               | TK_DOT                           | NaN                              | <new_24>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <singleOrRecId>                  | No              | <new_24>                        
chemistry                        | 59                               | TK_FIELDID                       | NaN                              | <new_24>                         | Yes             | ------                          
)                                | 59                               | TK_CL                            | NaN                              | <ioStmt>                         | Yes             | ------                          
;                                | 59                               | TK_SEM                           | NaN                              | <ioStmt>                         | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <stmt>                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
------                           | -1                               | eps                              | NaN                              | <otherStmts>                     | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <otherStmts>                     | No              | <otherStmts>                    
return                           | 60                               | TK_RETURN                        | NaN                              | <returnStmt>                     | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <stmts>                          | No              | <returnStmt>                    
------                           | -1                               | eps                              | NaN                              | <optionalReturn>                 | Yes             | ------                          
------                           | -1                               | ------                           | NaN                              | <returnStmt>                     | No              | <optionalReturn>                
;                                | 60                               | TK_SEM                           | NaN                              | <returnStmt>                     | Yes             | ------                          
end                              | 61                               | TK_END                           | NaN                              | <mainFunction>                   | Yes             | ------                          
